,Country,City,Customer Name,Order ID,Postal Code,Region,Row ID,State,Top N Customer Label,Total Number of Customer_x,Order ID.1,Order Date,Product ID_x,Ship Date,Ship Mode,Discount,Profit,Profit Ratio,Quantity,Sales,Sales Per Customer,Total Number of Customer_y,Product ID_y,Product Name,Segment,Sub-Category,Number of Records
6547,United States,Elmhurst,Vicky Freymann,CA-2011-113880,60126.0,Central,6548,Illinois,Other,1.0,CA-2011-113880,2013-01-03 00:00:00,FUR-CH-10000863,2013-05-03 00:00:00,Standard Class,0.3,-172.1172,-0.271428571,6.0,634.116,634.116,1,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Home Office,Chairs,1.0
6548,United States,Elmhurst,Vicky Freymann,CA-2011-113880,60126.0,Central,6549,Illinois,Other,1.0,CA-2011-113880,2013-01-03 00:00:00,OFF-PA-10003036,2013-05-03 00:00:00,Standard Class,0.2,5.6784,0.325,3.0,17.472,17.472,1,OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Home Office,Paper,1.0
6549,United States,Lakeville,Gary Hansen,US-2012-164966,55044.0,Central,6550,Minnesota,Other,1.0,US-2012-164966,7/30/2014,FUR-CH-10002304,2014-01-08 00:00:00,First Class,0.0,38.97,0.25,6.0,155.88,155.88,1,FUR-CH-10002304,"Global Stack Chair without Arms, Black",Home Office,Chairs,1.0
6550,United States,New York City,Justin Hirsh,CA-2012-126739,10035.0,East,6551,New York,Other,1.0,CA-2012-126739,2014-01-11 00:00:00,FUR-CH-10000422,2014-03-11 00:00:00,Second Class,0.1,21.8376,0.066666667,4.0,327.564,327.564,1,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Consumer,Chairs,1.0
6551,United States,Los Angeles,Rick Bensley,CA-2014-161578,90036.0,West,6552,California,Other,1.0,CA-2014-161578,12/16/2016,OFF-PA-10002986,12/21/2016,Second Class,0.0,6.4128,0.48,2.0,13.36,13.36,1,OFF-PA-10002986,Xerox 1898,Home Office,Paper,1.0
6552,United States,Los Angeles,Rick Bensley,CA-2014-161578,90036.0,West,6553,California,Other,1.0,CA-2014-161578,12/16/2016,OFF-ST-10002289,12/21/2016,Second Class,0.0,7.945,0.05,5.0,158.9,158.9,1,OFF-ST-10002289,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",Home Office,Storage,1.0
6553,United States,Chicago,Lindsay Shagiari,CA-2011-137092,60653.0,Central,6554,Illinois,Other,1.0,CA-2011-137092,10/20/2013,TEC-AC-10001606,10/22/2013,Second Class,0.2,71.9928,0.225,4.0,319.968,319.968,1,TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,Home Office,Accessories,1.0
6554,United States,Chicago,Lindsay Shagiari,CA-2011-137092,60653.0,Central,6555,Illinois,Other,1.0,CA-2011-137092,10/20/2013,OFF-ST-10003805,10/22/2013,Second Class,0.2,31.5825,0.0625,3.0,505.32,505.32,1,OFF-ST-10003805,"24 Capacity Maxi Data Binder Racks, Pearl",Home Office,Storage,1.0
6555,United States,Chicago,Lindsay Shagiari,CA-2011-137092,60653.0,Central,6556,Illinois,Other,1.0,CA-2011-137092,10/20/2013,OFF-PA-10002109,10/22/2013,Second Class,0.2,1.2376,0.325,1.0,3.808,3.808,1,OFF-PA-10002109,Wirebound Voice Message Log Book,Home Office,Paper,1.0
6556,United States,Chicago,Lindsay Shagiari,CA-2011-137092,60653.0,Central,6557,Illinois,Other,1.0,CA-2011-137092,10/20/2013,OFF-BI-10000632,10/22/2013,Second Class,0.8,-14.7594,-1.7,1.0,8.682,8.682,1,OFF-BI-10000632,Satellite Sectional Post Binders,Home Office,Binders,1.0
6557,United States,Chicago,Lindsay Shagiari,CA-2011-137092,60653.0,Central,6558,Illinois,Other,1.0,CA-2011-137092,10/20/2013,OFF-LA-10003510,10/22/2013,Second Class,0.2,7.9378,0.325,1.0,24.424,24.424,1,OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Home Office,Labels,1.0
6558,United States,Buffalo,Edward Becker,CA-2012-166947,14215.0,East,6559,New York,Other,1.0,CA-2012-166947,2014-05-06 00:00:00,FUR-CH-10004997,2014-10-06 00:00:00,Standard Class,0.1,169.182,0.111111111,9.0,1522.638,1522.638,1,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Corporate,Chairs,1.0
6559,United States,Roseville,Damala Kotsonis,CA-2013-160941,95661.0,West,6560,California,Other,1.0,CA-2013-160941,7/22/2015,OFF-EN-10003001,7/27/2015,Standard Class,0.0,197.353,0.47,5.0,419.9,419.9,1,OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,Corporate,Envelopes,1.0
6560,United States,Roseville,Damala Kotsonis,CA-2013-160941,95661.0,West,6561,California,Other,1.0,CA-2013-160941,7/22/2015,OFF-LA-10003766,7/27/2015,Standard Class,0.0,1.512,0.48,1.0,3.15,3.15,1,OFF-LA-10003766,Self-Adhesive Removable Labels,Corporate,Labels,1.0
6561,United States,Arlington,Scott Cohen,CA-2014-144680,76017.0,Central,6562,Texas,Other,1.0,CA-2014-144680,3/31/2016,OFF-AP-10003040,2016-02-04 00:00:00,First Class,0.8,-90.774,-2.7,5.0,33.62,33.62,1,OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Corporate,Appliances,1.0
6562,United States,Lawrence,Carol Triggs,CA-2011-166086,1841.0,East,6563,Massachusetts,Other,1.0,CA-2011-166086,2013-07-05 00:00:00,OFF-BI-10001078,2013-12-05 00:00:00,Standard Class,0.0,7.9086,0.49,3.0,16.14,16.14,1,OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Consumer,Binders,1.0
6563,United States,Lawrence,Carol Triggs,CA-2011-166086,1841.0,East,6564,Massachusetts,Other,1.0,CA-2011-166086,2013-07-05 00:00:00,FUR-TA-10003469,2013-12-05 00:00:00,Standard Class,0.3,-38.85,-0.2,2.0,194.25,194.25,1,FUR-TA-10003469,Balt Split Level Computer Training Table,Consumer,Tables,1.0
6564,United States,Lawrence,Carol Triggs,CA-2011-166086,1841.0,East,6565,Massachusetts,Other,1.0,CA-2011-166086,2013-07-05 00:00:00,OFF-AR-10002578,2013-12-05 00:00:00,Standard Class,0.0,2.5056,0.29,3.0,8.64,8.64,1,OFF-AR-10002578,Newell 335,Consumer,Art,1.0
6565,United States,Lawrence,Carol Triggs,CA-2011-166086,1841.0,East,6566,Massachusetts,Other,1.0,CA-2011-166086,2013-07-05 00:00:00,FUR-CH-10004675,2013-12-05 00:00:00,Standard Class,0.0,244.2496,0.28,4.0,872.32,872.32,1,FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",Consumer,Chairs,1.0
6566,United States,Waco,Cassandra Brandow,CA-2014-131282,76706.0,Central,6567,Texas,Other,1.0,CA-2014-131282,2016-06-02 00:00:00,OFF-BI-10004632,2016-09-02 00:00:00,Second Class,0.8,-426.986,-1.75,4.0,243.992,243.992,1,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,Consumer,Binders,1.0
6567,United States,Waco,Cassandra Brandow,CA-2014-131282,76706.0,Central,6568,Texas,Other,1.0,CA-2014-131282,2016-06-02 00:00:00,OFF-AR-10003087,2016-09-02 00:00:00,Second Class,0.2,0.712,0.1,5.0,7.12,7.12,1,OFF-AR-10003087,Staples in misc. colors,Consumer,Art,1.0
6568,United States,Houston,Kunst Miller,CA-2011-100678,77095.0,Central,6569,Texas,Other,1.0,CA-2011-100678,4/18/2013,OFF-AR-10001868,4/22/2013,Standard Class,0.2,1.008,0.375,2.0,2.688,2.688,1,OFF-AR-10001868,Prang Dustless Chalk Sticks,Consumer,Art,1.0
6569,United States,Houston,Kunst Miller,CA-2011-100678,77095.0,Central,6570,Texas,Other,1.0,CA-2011-100678,4/18/2013,FUR-CH-10002602,4/22/2013,Standard Class,0.3,-18.1176,-0.057142857,3.0,317.058,317.058,1,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Consumer,Chairs,1.0
6570,United States,Houston,Kunst Miller,CA-2011-100678,77095.0,Central,6571,Texas,Other,1.0,CA-2011-100678,4/18/2013,OFF-EN-10000056,4/22/2013,Standard Class,0.2,50.4063,0.3375,3.0,149.352,149.352,1,OFF-EN-10000056,Cameo Buff Policy Envelopes,Consumer,Envelopes,1.0
6571,United States,Houston,Kunst Miller,CA-2011-100678,77095.0,Central,6572,Texas,Other,1.0,CA-2011-100678,4/18/2013,TEC-AC-10000474,4/22/2013,Standard Class,0.2,28.497,0.125,3.0,227.976,227.976,1,TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Consumer,Accessories,1.0
6572,United States,Seattle,Roger Demir,CA-2013-161543,98105.0,West,6573,Washington,Other,1.0,CA-2013-161543,2015-11-05 00:00:00,OFF-PA-10003971,5/17/2015,Standard Class,0.0,5.8604,0.49,2.0,11.96,11.96,1,OFF-PA-10003971,Xerox 1965,Consumer,Paper,1.0
6573,United States,Plainfield,Barry Pond,CA-2013-160535,7060.0,East,6574,New Jersey,Other,1.0,CA-2013-160535,11/26/2015,OFF-ST-10000689,2015-01-12 00:00:00,Standard Class,0.0,67.608,0.12,4.0,563.4,563.4,1,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Corporate,Storage,1.0
6574,United States,Plainfield,Barry Pond,CA-2013-160535,7060.0,East,6575,New Jersey,Other,1.0,CA-2013-160535,11/26/2015,TEC-MA-10004255,2015-01-12 00:00:00,Standard Class,0.0,118.3704,0.37,8.0,319.92,319.92,1,TEC-MA-10004255,Konica Minolta magicolor 1690MF Multifunction Printer,Corporate,Machines,1.0
6575,United States,Los Angeles,Ed Jacobs,CA-2014-123085,90008.0,West,6576,California,Other,1.0,CA-2014-123085,2016-03-03 00:00:00,TEC-AC-10000990,2016-08-03 00:00:00,Standard Class,0.0,440.7648,0.42,8.0,1049.44,1049.44,1,TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,Consumer,Accessories,1.0
6576,United States,Los Angeles,Ed Jacobs,CA-2014-123085,90008.0,West,6577,California,Other,1.0,CA-2014-123085,2016-03-03 00:00:00,FUR-CH-10003968,2016-08-03 00:00:00,Standard Class,0.2,-17.0352,-0.1,3.0,170.352,170.352,1,FUR-CH-10003968,Novimex Turbo Task Chair,Consumer,Chairs,1.0
6577,United States,Arlington,Rose O'Brian,CA-2012-153752,22204.0,South,6578,Virginia,Other,1.0,CA-2012-153752,2014-06-12 00:00:00,TEC-PH-10001615,2014-11-12 00:00:00,Second Class,0.0,50.4426,0.29,6.0,173.94,173.94,1,TEC-PH-10001615,AT&T CL82213,Consumer,Phones,1.0
6578,United States,Seattle,Mitch Webber,CA-2011-103660,98103.0,West,6579,Washington,Other,1.0,CA-2011-103660,8/25/2013,TEC-PH-10000895,8/30/2013,Standard Class,0.2,75.5958,0.075,7.0,1007.944,1007.944,1,TEC-PH-10000895,Polycom VVX 310 VoIP phone,Consumer,Phones,1.0
6579,United States,Seattle,MaryBeth Skach,CA-2013-169887,98105.0,West,6580,Washington,Other,1.0,CA-2013-169887,10/23/2015,OFF-PA-10003001,10/23/2015,Same Day,0.0,3.2064,0.48,1.0,6.68,6.68,1,OFF-PA-10003001,Xerox 1986,Consumer,Paper,1.0
6580,United States,Seattle,MaryBeth Skach,CA-2013-169887,98105.0,West,6581,Washington,Other,1.0,CA-2013-169887,10/23/2015,OFF-AR-10002766,10/23/2015,Same Day,0.0,2.2518,0.27,3.0,8.34,8.34,1,OFF-AR-10002766,Prang Drawing Pencil Set,Consumer,Art,1.0
6581,United States,Seattle,MaryBeth Skach,CA-2013-169887,98105.0,West,6582,Washington,Other,1.0,CA-2013-169887,10/23/2015,FUR-FU-10003095,10/23/2015,Same Day,0.0,30.582,0.3,3.0,101.94,101.94,1,FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",Consumer,Furnishings,1.0
6582,United States,Edmonds,Dorothy Wardle,CA-2013-148516,98026.0,West,6583,Washington,Other,1.0,CA-2013-148516,2015-08-08 00:00:00,TEC-AC-10003610,2015-12-08 00:00:00,Standard Class,0.0,86.3856,0.48,3.0,179.97,179.97,1,TEC-AC-10003610,Logitech Illuminated - Keyboard,Corporate,Accessories,1.0
6583,United States,Salem,Anne McFarland,CA-2014-104731,24153.0,South,6584,Virginia,Other,1.0,CA-2014-104731,7/21/2016,OFF-AR-10003727,7/27/2016,Standard Class,0.0,29.5626,0.29,6.0,101.94,101.94,1,OFF-AR-10003727,Berol Giant Pencil Sharpener,Consumer,Art,1.0
6584,United States,Salem,Anne McFarland,CA-2014-104731,24153.0,South,6585,Virginia,Other,1.0,CA-2014-104731,7/21/2016,TEC-PH-10002660,7/27/2016,Standard Class,0.0,67.99,0.25,4.0,271.96,271.96,1,TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,Consumer,Phones,1.0
6585,United States,Salem,Anne McFarland,CA-2014-104731,24153.0,South,6586,Virginia,Other,1.0,CA-2014-104731,7/21/2016,FUR-FU-10003274,7/27/2016,Standard Class,0.0,3.872,0.44,5.0,8.8,8.8,1,FUR-FU-10003274,Regeneration Desk Collection,Consumer,Furnishings,1.0
6586,United States,Salem,Anne McFarland,CA-2014-104731,24153.0,South,6587,Virginia,Other,1.0,CA-2014-104731,7/21/2016,OFF-AR-10003829,7/27/2016,Standard Class,0.0,5.7072,0.29,6.0,19.68,19.68,1,OFF-AR-10003829,Newell 35,Consumer,Art,1.0
6587,United States,Salem,Anne McFarland,CA-2014-104731,24153.0,South,6588,Virginia,Other,1.0,CA-2014-104731,7/21/2016,FUR-BO-10003441,7/27/2016,Standard Class,0.0,69.6762,0.23,3.0,302.94,302.94,1,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Consumer,Bookcases,1.0
6588,United States,Salem,Anne McFarland,CA-2014-104731,24153.0,South,6589,Virginia,Other,1.0,CA-2014-104731,7/21/2016,OFF-BI-10003355,7/27/2016,Standard Class,0.0,7.1712,0.48,3.0,14.94,14.94,1,OFF-BI-10003355,Cardinal Holdit Business Card Pockets,Consumer,Binders,1.0
6589,United States,Salem,Anne McFarland,CA-2014-104731,24153.0,South,6590,Virginia,Other,1.0,CA-2014-104731,7/21/2016,OFF-SU-10003505,7/27/2016,Standard Class,0.0,11.586,0.05,2.0,231.72,231.72,1,OFF-SU-10003505,Premier Electric Letter Opener,Consumer,Supplies,1.0
6590,United States,Delray Beach,Bruce Geld,CA-2011-164749,33445.0,South,6591,Florida,Other,1.0,CA-2011-164749,3/23/2013,OFF-LA-10004484,3/26/2013,First Class,0.2,3.2214,0.325,3.0,9.912,9.912,1,OFF-LA-10004484,Avery 476,Consumer,Labels,1.0
6591,United States,San Francisco,Ken Black,CA-2012-103716,94110.0,West,6592,California,Other,1.0,CA-2012-103716,4/30/2014,OFF-AR-10000658,2014-06-05 00:00:00,Standard Class,0.0,9.702,0.28,3.0,34.65,34.65,1,OFF-AR-10000658,Newell 324,Corporate,Art,1.0
6592,United States,San Francisco,Ken Black,CA-2012-103716,94110.0,West,6593,California,Other,1.0,CA-2012-103716,4/30/2014,TEC-PH-10000347,2014-06-05 00:00:00,Standard Class,0.2,1.7325,0.0875,5.0,19.8,19.8,1,TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,Corporate,Phones,1.0
6593,United States,New York City,Greg Tran,CA-2013-126795,10024.0,East,6594,New York,Top 20 Customers,1.0,CA-2013-126795,6/14/2015,OFF-BI-10001989,6/17/2015,Second Class,0.2,11.7488,0.35,2.0,33.568,33.568,1,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,Consumer,Binders,1.0
6594,United States,Indianapolis,Stuart Van,CA-2012-146290,46203.0,Central,6595,Indiana,Other,1.0,CA-2012-146290,2014-04-05 00:00:00,OFF-AR-10001897,2014-11-05 00:00:00,Standard Class,0.0,35.2604,0.28,7.0,125.93,125.93,1,OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,Corporate,Art,1.0
6595,United States,Columbus,Greg Guthrie,CA-2014-157112,43229.0,East,6596,Ohio,Other,1.0,CA-2014-157112,4/23/2016,OFF-BI-10000285,4/26/2016,First Class,0.7,-7.84,-0.666666667,5.0,11.76,11.76,1,OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Corporate,Binders,1.0
6596,United States,Columbus,Greg Guthrie,CA-2014-157112,43229.0,East,6597,Ohio,Other,1.0,CA-2014-157112,4/23/2016,OFF-PA-10001804,4/26/2016,First Class,0.2,1.8704,0.35,1.0,5.344,5.344,1,OFF-PA-10001804,Xerox 195,Corporate,Paper,1.0
6597,United States,Jacksonville,Stewart Visinsky,CA-2011-169257,32216.0,South,6598,Florida,Other,1.0,CA-2011-169257,2013-06-06 00:00:00,OFF-BI-10002557,2013-12-06 00:00:00,Standard Class,0.7,-0.91,-0.666666667,1.0,1.365,1.365,1,OFF-BI-10002557,Presstex Flexible Ring Binders,Consumer,Binders,1.0
6598,United States,Jacksonville,Stewart Visinsky,CA-2011-169257,32216.0,South,6599,Florida,Other,1.0,CA-2011-169257,2013-06-06 00:00:00,OFF-PA-10002319,2013-12-06 00:00:00,Standard Class,0.2,22.4808,0.3625,2.0,62.016,62.016,1,OFF-PA-10002319,Xerox 1944,Consumer,Paper,1.0
6599,United States,Clinton,Odella Nelson,CA-2011-154095,20735.0,East,6600,Maryland,Other,1.0,CA-2011-154095,2013-02-12 00:00:00,FUR-FU-10003849,2013-07-12 00:00:00,Standard Class,0.0,23.6808,0.39,3.0,60.72,60.72,1,FUR-FU-10003849,"DAX Metal Frame, Desktop, Stepped-Edge",Corporate,Furnishings,1.0
6600,United States,Clinton,Odella Nelson,CA-2011-154095,20735.0,East,6601,Maryland,Other,1.0,CA-2011-154095,2013-02-12 00:00:00,OFF-PA-10002923,2013-07-12 00:00:00,Standard Class,0.0,73.41,0.5,3.0,146.82,146.82,1,OFF-PA-10002923,Xerox 1942,Corporate,Paper,1.0
6601,United States,Clinton,Odella Nelson,CA-2011-154095,20735.0,East,6602,Maryland,Other,1.0,CA-2011-154095,2013-02-12 00:00:00,FUR-CH-10004754,2013-07-12 00:00:00,Standard Class,0.0,64.7568,0.27,8.0,239.84,239.84,1,FUR-CH-10004754,"Global Stack Chair with Arms, Black",Corporate,Chairs,1.0
6602,United States,Clinton,Odella Nelson,CA-2011-154095,20735.0,East,6603,Maryland,Other,1.0,CA-2011-154095,2013-02-12 00:00:00,OFF-LA-10000634,2013-07-12 00:00:00,Standard Class,0.0,7.2036,0.46,6.0,15.66,15.66,1,OFF-LA-10000634,Avery 509,Corporate,Labels,1.0
6603,United States,Commerce City,Ryan Akin,CA-2014-146346,80022.0,West,6604,Colorado,Other,1.0,CA-2014-146346,6/17/2016,OFF-ST-10001418,6/20/2016,First Class,0.2,-32.9292,-0.225,3.0,146.352,146.352,1,OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,Consumer,Storage,1.0
6604,United States,Santa Ana,Stewart Visinsky,CA-2013-148852,92704.0,West,6605,California,Other,1.0,CA-2013-148852,5/27/2015,OFF-FA-10003467,2015-01-06 00:00:00,Standard Class,0.0,0.0,0.0,3.0,5.94,5.94,1,OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",Consumer,Fasteners,1.0
6605,United States,Santa Ana,Stewart Visinsky,CA-2013-148852,92704.0,West,6606,California,Other,1.0,CA-2013-148852,5/27/2015,OFF-PA-10001293,2015-01-06 00:00:00,Standard Class,0.0,21.7728,0.48,7.0,45.36,45.36,1,OFF-PA-10001293,Xerox 1946,Consumer,Paper,1.0
6606,United States,Santa Ana,Stewart Visinsky,CA-2013-148852,92704.0,West,6607,California,Other,1.0,CA-2013-148852,5/27/2015,TEC-PH-10003885,2015-01-06 00:00:00,Standard Class,0.2,23.7564,0.1125,4.0,211.168,211.168,1,TEC-PH-10003885,Cisco SPA508G,Consumer,Phones,1.0
6607,United States,Santa Ana,Stewart Visinsky,CA-2013-148852,92704.0,West,6608,California,Other,1.0,CA-2013-148852,5/27/2015,FUR-CH-10004860,2015-01-06 00:00:00,Standard Class,0.2,-84.8232,-0.175,6.0,484.704,484.704,1,FUR-CH-10004860,Global Low Back Tilter Chair,Consumer,Chairs,1.0
6608,United States,Santa Ana,Stewart Visinsky,CA-2013-148852,92704.0,West,6609,California,Other,1.0,CA-2013-148852,5/27/2015,TEC-MA-10002428,2015-01-06 00:00:00,Standard Class,0.2,116.2425,0.3125,3.0,371.976,371.976,1,TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Consumer,Machines,1.0
6609,United States,Clinton,Ken Black,US-2012-118906,20735.0,East,6610,Maryland,Other,1.0,US-2012-118906,2014-10-03 00:00:00,OFF-ST-10002406,2014-10-03 00:00:00,Same Day,0.0,25.1496,0.28,6.0,89.82,89.82,1,OFF-ST-10002406,Pizazz Global Quick File,Corporate,Storage,1.0
6610,United States,Los Angeles,Andrew Gjertsen,CA-2013-168921,90049.0,West,6611,California,Other,1.0,CA-2013-168921,10/21/2015,OFF-BI-10004209,10/23/2015,First Class,0.2,6.03,0.3125,3.0,19.296,19.296,1,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Corporate,Binders,1.0
6611,United States,Louisville,Juliana Krohn,CA-2012-107678,40214.0,South,6612,Kentucky,Other,1.0,CA-2012-107678,4/21/2014,FUR-CH-10001891,4/28/2014,Standard Class,0.0,51.8292,0.27,2.0,191.96,191.96,1,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Consumer,Chairs,1.0
6612,United States,Louisville,Juliana Krohn,CA-2012-107678,40214.0,South,6613,Kentucky,Other,1.0,CA-2012-107678,4/21/2014,OFF-BI-10002215,4/28/2014,Standard Class,0.0,9.798,0.46,3.0,21.3,21.3,1,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",Consumer,Binders,1.0
6613,United States,Louisville,Juliana Krohn,CA-2012-107678,40214.0,South,6614,Kentucky,Other,1.0,CA-2012-107678,4/21/2014,TEC-PH-10002103,4/28/2014,Standard Class,0.0,131.586,0.28,5.0,469.95,469.95,1,TEC-PH-10002103,Jabra SPEAK 410,Consumer,Phones,1.0
6614,United States,Louisville,Juliana Krohn,CA-2012-107678,40214.0,South,6615,Kentucky,Other,1.0,CA-2012-107678,4/21/2014,FUR-FU-10003394,4/28/2014,Standard Class,0.0,35.6796,0.17,3.0,209.88,209.88,1,FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",Consumer,Furnishings,1.0
6615,United States,Los Angeles,Mike Vittorini,CA-2013-123512,90045.0,West,6616,California,Other,1.0,CA-2013-123512,6/18/2015,FUR-BO-10004218,6/20/2015,First Class,0.15,14.098,0.058823529,2.0,239.666,239.666,1,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Consumer,Bookcases,1.0
6616,United States,Los Angeles,Mike Vittorini,CA-2013-123512,90045.0,West,6617,California,Other,1.0,CA-2013-123512,6/18/2015,OFF-LA-10000081,6/20/2015,First Class,0.0,10.8,0.48,6.0,22.5,22.5,1,OFF-LA-10000081,Avery 496,Consumer,Labels,1.0
6617,United States,Los Angeles,Mike Vittorini,CA-2013-123512,90045.0,West,6618,California,Other,1.0,CA-2013-123512,6/18/2015,OFF-PA-10001497,6/20/2015,First Class,0.0,107.7216,0.49,4.0,219.84,219.84,1,OFF-PA-10001497,Xerox 1914,Consumer,Paper,1.0
6618,United States,Springfield,Cathy Prescott,US-2014-167402,65807.0,Central,6619,Missouri,Other,1.0,US-2014-167402,1/14/2016,OFF-PA-10004983,1/19/2016,Second Class,0.0,15.552,0.48,5.0,32.4,32.4,1,OFF-PA-10004983,Xerox 23,Corporate,Paper,1.0
6619,United States,Springfield,Cathy Prescott,US-2014-167402,65807.0,Central,6620,Missouri,Other,1.0,US-2014-167402,1/14/2016,OFF-AR-10004010,1/19/2016,Second Class,0.0,54.5844,0.26,6.0,209.94,209.94,1,OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,Corporate,Art,1.0
6620,United States,Springfield,Cathy Prescott,US-2014-167402,65807.0,Central,6621,Missouri,Other,1.0,US-2014-167402,1/14/2016,OFF-SU-10002881,1/19/2016,Second Class,0.0,83.281,0.02,5.0,4164.05,4164.05,1,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,Corporate,Supplies,1.0
6621,United States,Springfield,Cathy Prescott,US-2014-167402,65807.0,Central,6622,Missouri,Other,1.0,US-2014-167402,1/14/2016,FUR-BO-10001608,1/19/2016,Second Class,0.0,53.235,0.25,3.0,212.94,212.94,1,FUR-BO-10001608,"Hon Metal Bookcases, Black",Corporate,Bookcases,1.0
6622,United States,San Francisco,Victoria Pisteka,CA-2011-130449,94109.0,West,6623,California,Other,1.0,CA-2011-130449,2013-06-09 00:00:00,FUR-FU-10001487,2013-09-09 00:00:00,First Class,0.0,12.1452,0.29,6.0,41.88,41.88,1,FUR-FU-10001487,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",Corporate,Furnishings,1.0
6623,United States,San Francisco,Victoria Pisteka,CA-2011-130449,94109.0,West,6624,California,Other,1.0,CA-2011-130449,2013-06-09 00:00:00,OFF-LA-10001934,2013-09-09 00:00:00,First Class,0.0,27.4856,0.47,8.0,58.48,58.48,1,OFF-LA-10001934,Avery 516,Corporate,Labels,1.0
